year;month;day;hour;minute;second;latitude;longitude;SemiMajor90;SemiMinor90;ErrorStrike;epicentreQuality;depth;depthError;depthQuality;magnitude;magType;sigmaMagnitude;magQuality;magSource;scalarMoment;factor;scalarMomentAuthor;mpp;mpr;mrr;mrt;mtp;mtt;str1;dip1;rake1;str2;dip2;rake2;type;event_id;catalog
1955;6;15;3;1;10.33;-21.002;169.424;13.3;8.2;135.6;B;15;4;A;5.69;mw;0.9;D;p;;;;;;;;;;;;;;;;;889650;isc-gem
1955;6;15;15;36;23;-4.823;153.044;12.9;8.2;50.5;B;70.5;4.9;A;;mw;;D;;;;;;;;;;;;;;;;;;889655;isc-gem
1955;6;21;12;40;33.75;29.155;139.697;15.1;12.4;140.6;A;340;6.2;A;;mw;;D;;;;;;;;;;;;;;;;;;889671;isc-gem
1955;6;23;8;39;48.99;37.369;141.388;5.1;2.6;107;B;53.4;5.2;A;;mw;;D;;;;;;;;;;;;;;;;;;889675;isc-gem
1955;6;27;16;11;52.33;1.196;128.252;17.1;7.9;58.5;B;35;7.2;C;;mw;;D;;;;;;;;;;;;;;;;;;889687;isc-gem
1955;7;3;8;1;1.14;51.322;177.325;18.4;10;176.9;C;38.3;5.3;A;;mw;;D;;;;;;;;;;;;;;;;;;889706;isc-gem
1955;7;3;14;1;55.54;36.752;71.004;6.1;4.7;38.6;A;80;6;A;;mw;;D;;;;;;;;;;;;;;;;;;889707;isc-gem
1955;7;6;14;59;29.4;-24.593;-177.027;14.9;8.4;128.5;B;111.3;5.5;A;;mw;;D;;;;;;;;;;;;;;;;;;889718;isc-gem
1955;7;8;18;20;10.76;-21.689;-178.558;16.4;8.8;138.7;B;545;7.7;A;;mw;;D;;;;;;;;;;;;;;;;;;889723;isc-gem
1955;7;8;18;39;10.85;-21.659;-178.717;10.5;6.5;139.2;B;545;7.6;A;;mw;;D;;;;;;;;;;;;;;;;;;889724;isc-gem
1955;7;8;19;3;15.32;-5.607;109.879;7.9;6;52.8;A;630;8.1;A;;mw;;D;;;;;;;;;;;;;;;;;;889725;isc-gem
1955;7;13;20;16;37.51;-56.377;-27.523;22.2;12;14.9;C;110;23;C;;mw;;D;;;;;;;;;;;;;;;;;;889744;isc-gem
1955;7;18;11;30;5.31;-14.369;167.343;8.1;6.3;103.1;A;187;6.1;A;;mw;;D;;;;;;;;;;;;;;;;;;889764;isc-gem
1955;7;21;11;45;43.98;-15.416;-73.783;9.2;5.8;53.2;B;88.6;5.2;A;;mw;;D;;;;;;;;;;;;;;;;;;889775;isc-gem
1955;7;25;11;22;33.89;-23.499;-70.349;10.7;7.1;86.8;A;42.4;5.2;A;;mw;;D;;;;;;;;;;;;;;;;;;889785;isc-gem
1955;8;2;6;50;25.77;9.388;93.655;12.8;8.4;25.2;B;35;32.8;C;;mw;;D;;;;;;;;;;;;;;;;;;889799;isc-gem
1955;8;10;15;59;26.25;43.54;144.796;5.6;3.6;130.3;B;120;5.3;A;;mw;;D;;;;;;;;;;;;;;;;;;889820;isc-gem
1955;8;16;11;47;4.63;-6.219;155.016;6.7;5;56.7;A;179.2;6;A;;mw;;D;;;;;;;;;;;;;;;;;;889835;isc-gem
1955;8;16;19;10;14.13;11.538;-86.556;16.8;8.6;43.5;B;35;5.2;A;;mw;;D;;;;;;;;;;;;;;;;;;889836;isc-gem
1955;8;25;22;12;48.14;51.619;176.084;19.4;10.7;176.2;C;50;5;A;;mw;;D;;;;;;;;;;;;;;;;;;889859;isc-gem
1955;8;30;17;35;28.04;27.966;139.439;3.5;3.1;112.5;A;490;6.6;A;;mw;;D;;;;;;;;;;;;;;;;;;889875;isc-gem
1955;9;1;22;40;32.61;53.309;153.557;13.7;8.3;123.2;B;488.9;6.8;A;;mw;;D;;;;;;;;;;;;;;;;;;889880;isc-gem
1955;9;3;5;23;12.89;19.489;-69.46;6.8;6.1;12.7;A;15;31.8;C;;mw;;D;;;;;;;;;;;;;;;;;;889883;isc-gem
1955;9;3;16;23;25.71;-0.037;121.969;4.8;3.8;75.2;A;294.1;6;A;;mw;;D;;;;;;;;;;;;;;;;;;889885;isc-gem
1955;9;4;11;29;44.43;-22.335;-69.51;9.3;5.8;84.6;B;88.9;5.2;A;;mw;;D;;;;;;;;;;;;;;;;;;889887;isc-gem
1955;9;4;22;12;50.41;1.56;30.941;21.9;12.3;97.5;C;15;25;C;;mw;;D;;;;;;;;;;;;;;;;;;889889;isc-gem
1955;9;5;17;13;27.8;-7.235;119.997;15.2;9.9;22;B;570;25;C;;mw;;D;;;;;;;;;;;;;;;;;;889892;isc-gem
1955;9;6;9;20;35.28;28.003;139.258;26.9;23.6;105.9;C;527.5;6.5;A;;mw;;D;;;;;;;;;;;;;;;;;;889893;isc-gem
1955;9;11;12;16;12.53;32.182;140.712;5.3;4;106.9;B;75;4.8;A;;mw;;D;;;;;;;;;;;;;;;;;;889910;isc-gem
1955;9;18;11;32;37.92;39.048;129.836;8.1;7.1;16.8;A;620;7.5;A;;mw;;D;;;;;;;;;;;;;;;;;;889934;isc-gem
1955;9;21;7;11;57.18;-14.155;-14.419;21;12.7;145.8;C;15;6.2;C;;mw;;D;;;;;;;;;;;;;;;;;;889940;isc-gem
1955;9;24;16;50;50.04;-23.56;-68.601;16.4;8.2;85.7;B;104.8;5.3;A;;mw;;D;;;;;;;;;;;;;;;;;;889949;isc-gem
1955;9;25;18;59;31.26;6.154;126.679;6.1;5;75.3;A;91.8;6.4;A;;mw;;D;;;;;;;;;;;;;;;;;;889953;isc-gem
1955;9;26;8;28;30.71;15.877;-92.195;6.2;4.6;49.7;A;202.8;6;A;;mw;;D;;;;;;;;;;;;;;;;;;889954;isc-gem
1955;9;29;19;58;26.29;40.137;141.401;4.9;4;94.2;A;97.8;4.7;A;;mw;;D;;;;;;;;;;;;;;;;;;889961;isc-gem
1955;10;2;16;2;56.37;5.467;-82.534;10.2;6.6;44.6;C;15;6.3;C;;mw;;D;;;;;;;;;;;;;;;;;;889972;isc-gem
1955;10;6;10;55;37.73;33.459;-47.992;18.4;12.4;27.3;B;15;25;C;;mw;;D;;;;;;;;;;;;;;;;;;889979;isc-gem
1955;10;6;11;3;17.57;-37.612;-70.339;7.1;5.4;97.4;A;167.3;5.3;A;;mw;;D;;;;;;;;;;;;;;;;;;889980;isc-gem
1955;10;9;12;50;31.73;-2.447;-12.711;17.9;12.5;89;B;15;6.7;C;;mw;;D;;;;;;;;;;;;;;;;;;889985;isc-gem
1955;10;10;23;3;43.74;38.932;141.346;5.1;2.5;116.7;B;85;5.2;A;;mw;;D;;;;;;;;;;;;;;;;;;889993;isc-gem
1955;10;13;21;51;5.47;11.778;-86.81;14.8;7.1;42.7;B;35;18.8;C;5.68;mw;0.82;D;p;;;;;;;;;;;;;;;;;890000;isc-gem
1955;10;21;19;2;43.3;-20.683;-179.082;7.8;5.3;144.9;A;630;7.6;A;;mw;;D;;;;;;;;;;;;;;;;;;890015;isc-gem
1955;10;22;22;7;4.31;-5.808;148.677;15.5;7.8;61.5;B;35;17;C;5.91;mw;0.77;D;p;;;;;;;;;;;;;;;;;890022;isc-gem
1955;10;24;4;10;43.28;37.876;-122.239;6.7;4.2;59.1;B;15;6.4;A;;mw;;D;;;;;;;;;;;;;;;;;;890026;isc-gem
1955;10;24;5;4;10.78;-31.788;179.674;26.8;9.7;112.5;B;362;25.6;C;;mw;;D;;;;;;;;;;;;;;;;;;890027;isc-gem
1955;10;30;2;1;47.34;-30.635;-176.728;39.9;9.8;125.3;B;15;25;C;;mw;;D;;;;;;;;;;;;;;;;;;890046;isc-gem
1955;10;30;19;20;48.14;-20.945;-178.789;17.3;8.5;128.9;B;621;6.9;A;;mw;;D;;;;;;;;;;;;;;;;;;890049;isc-gem
1955;11;4;22;44;4.46;-34.664;-70.22;8.4;5.8;93.8;A;112;5.1;A;;mw;;D;;;;;;;;;;;;;;;;;;890061;isc-gem
1955;11;12;10;7;56.99;-5.283;154.06;12.5;8.1;54.5;B;89.4;5.3;A;;mw;;D;;;;;;;;;;;;;;;;;;890082;isc-gem
1955;11;14;3;9;13.94;-14.404;167.43;13.4;11.2;128.8;A;209.8;6.1;A;;mw;;D;;;;;;;;;;;;;;;;;;890091;isc-gem
1955;11;14;13;23;14.7;17.468;145.981;8.9;6;69.8;A;155.9;5.4;A;;mw;;D;;;;;;;;;;;;;;;;;;890094;isc-gem
1955;11;16;9;6;0.21;-56.282;-27.236;26.8;14.2;21;B;35;10.9;C;;mw;;D;;;;;;;;;;;;;;;;;;890100;isc-gem
1955;11;19;8;25;35.13;-18.56;169.296;14.2;8.2;117.6;B;15;9.3;C;;mw;;D;;;;;;;;;;;;;;;;;;890108;isc-gem
1955;11;21;20;25;36.92;39.51;-118.158;4.8;4.7;27.1;A;15;4.4;C;;mw;;D;;;;;;;;;;;;;;;;;;890109;isc-gem
1955;11;21;21;4;26.78;-37.47;177.423;12.6;8.8;109.6;B;230;49.6;C;;mw;;D;;;;;;;;;;;;;;;;;;890111;isc-gem
1955;11;24;11;10;39.09;50.855;156.892;18.7;10.2;145.2;B;52.9;6;A;;mw;;D;;;;;;;;;;;;;;;;;;890119;isc-gem
1955;11;25;8;33;19.6;42.227;143.254;3.7;2.1;119;B;55;11.1;B;;mw;;D;;;;;;;;;;;;;;;;;;890120;isc-gem
1955;11;27;19;30;41.63;23.242;123.777;6.5;4.7;146.8;B;19.9;3.5;A;;mw;;D;;;;;;;;;;;;;;;;;;890125;isc-gem
1955;12;4;2;1;36.06;-35.013;179.871;16.9;9.4;125;B;35;13.9;C;;mw;;D;;;;;;;;;;;;;;;;;;890137;isc-gem
1955;12;8;17;35;58.68;-3.471;152.107;11.1;6.8;52.8;B;415;6.3;A;;mw;;D;;;;;;;;;;;;;;;;;;890150;isc-gem
1955;12;12;8;59;4.61;5.027;125.952;13;8.4;58.8;B;115;23.1;C;;mw;;D;;;;;;;;;;;;;;;;;;890159;isc-gem
1955;12;18;5;33;10.95;36.228;139.892;3.3;2.6;136.9;A;45;12.9;B;;mw;;D;;;;;;;;;;;;;;;;;;890175;isc-gem
1955;12;22;8;30;47.14;39.446;144.668;11.5;7;150.8;C;15;21.9;C;;mw;;D;;;;;;;;;;;;;;;;;;890186;isc-gem
1955;12;27;2;27;52.23;-26.004;-177.219;18.4;7.2;121.3;B;125;4.8;A;;mw;;D;;;;;;;;;;;;;;;;;;890199;isc-gem
1955;12;27;8;47;15.9;13.032;145.414;9.7;8.9;7.6;A;60;4;A;;mw;;D;;;;;;;;;;;;;;;;;;890200;isc-gem
1955;12;27;17;20;42.82;-32.009;179.972;21.9;8.2;121.6;B;360;30.8;C;;mw;;D;;;;;;;;;;;;;;;;;;890203;isc-gem
1955;12;31;21;14;20.59;41.633;142.16;4.7;2.9;100.2;B;65.2;5.2;A;;mw;;D;;;;;;;;;;;;;;;;;;890214;isc-gem
1956;1;1;23;8;38.14;-6.98;129.073;8.1;5;49.9;B;170;6.2;A;;mw;;D;;;;;;;;;;;;;;;;;;887756;isc-gem
1956;1;6;5;43;39.88;36.283;-11.227;8.5;7.6;176.4;C;15;14.6;C;;mw;;D;;;;;;;;;;;;;;;;;;887778;isc-gem
1956;1;9;12;5;56.47;-23.109;179.063;6.6;4.8;126;A;610;7.6;A;;mw;;D;;;;;;;;;;;;;;;;;;887804;isc-gem
1956;1;9;17;1;27.91;15.979;-92.293;12.2;6.1;32.9;B;200;6.6;A;;mw;;D;;;;;;;;;;;;;;;;;;887806;isc-gem
1956;1;12;4;38;6.06;-19.514;-71.097;21.3;13.8;162.9;C;35;4.5;A;;mw;;D;;;;;;;;;;;;;;;;;;887822;isc-gem
1956;1;13;3;27;16.61;57.478;163.283;11.8;8.5;154.4;B;15;25;C;;mw;;D;;;;;;;;;;;;;;;;;;600678246;isc-gem
1956;1;14;14;24;46.14;42.546;145.076;9.8;5;151.6;C;35;3.9;A;;mw;;D;;;;;;;;;;;;;;;;;;887834;isc-gem
1956;1;14;18;33;1.56;7.991;-38.958;17.3;7.9;160.6;B;15;4.2;C;;mw;;D;;;;;;;;;;;;;;;;;;887835;isc-gem
1956;1;23;3;47;31.75;55.833;162.033;6;4.3;149.5;A;75.1;5.1;A;;mw;;D;;;;;;;;;;;;;;;;;;887866;isc-gem
1956;1;23;7;36;16.35;6.89;123.682;12.1;8.8;74.7;A;595;32.1;C;;mw;;D;;;;;;;;;;;;;;;;;;887867;isc-gem
1956;1;27;1;13;32.53;36.47;23.923;11.2;7.3;47.9;C;90;6.1;A;;mw;;D;;;;;;;;;;;;;;;;;;887875;isc-gem
1956;1;31;9;17;11.92;-3.377;152.095;7.5;4.9;56.2;B;356.2;6.5;A;;mw;;D;;;;;;;;;;;;;;;;;;887895;isc-gem
1956;2;1;1;33;59.94;-20.081;169.258;9.2;7.5;124.1;A;15;38.5;C;;mw;;D;;;;;;;;;;;;;;;;;;887897;isc-gem
1956;2;1;15;10;51.63;39.084;15.662;6.4;5.6;179.5;A;225;25;C;;mw;;D;;;;;;;;;;;;;;;;;;887900;isc-gem
1956;2;2;3;21;47.67;17.646;-46.497;14.1;10;137.3;A;15;2.4;C;;mw;;D;;;;;;;;;;;;;;;;;;887901;isc-gem
1956;2;3;21;37;58.14;-5.026;30.575;30.7;12.5;78.2;C;15;25;C;;mw;;D;;;;;;;;;;;;;;;;;;887912;isc-gem
1956;2;11;5;38;45.46;5.046;94.447;10.9;6.7;30.4;B;35;8;C;;mw;;D;;;;;;;;;;;;;;;;;;887939;isc-gem
1956;2;13;14;20;56.13;18.691;119.612;9;6;101.4;A;15;3.3;C;6.08;mw;0.86;D;p;;;;;;;;;;;;;;;;;887948;isc-gem
1956;2;13;15;33;19.77;18.806;-66.279;8.8;7.3;63.7;A;71.6;6.1;A;;mw;;D;;;;;;;;;;;;;;;;;;887950;isc-gem
1956;2;14;9;53;24.05;36.442;1.62;7.4;4.9;2.5;B;15;11.3;C;5.27;mw;0.33;D;p;;;;;;;;;;;;;;;;;887955;isc-gem
1956;2;15;12;50;16.5;-8.407;-74.578;15.9;7.9;66.1;B;147;5.4;A;;mw;;D;;;;;;;;;;;;;;;;;;887968;isc-gem
1956;2;21;20;32;58.56;-21.438;-178.891;16.6;8.5;123.5;B;614.8;6.9;A;;mw;;D;;;;;;;;;;;;;;;;;;887996;isc-gem
1956;2;22;0;7;39.86;73.319;8.009;12.7;7.8;56;B;15;3.1;C;5.24;mw;0.73;D;p;;;;;;;;;;;;;;;;;887998;isc-gem
1956;2;28;11;13;22.3;-24.134;-70.274;23.2;9.9;63.7;C;30;4.6;A;;mw;;D;;;;;;;;;;;;;;;;;;888011;isc-gem
1956;2;29;21;26;3.48;23.419;93.968;9.8;7.5;11.5;A;50;5.1;A;5.78;mw;0.75;D;p;;;;;;;;;;;;;;;;;888016;isc-gem
1956;3;2;11;56;30.71;63.676;-149.497;10.9;7.1;33.9;B;80;5.4;A;;mw;;D;;;;;;;;;;;;;;;;;;888023;isc-gem
1956;3;2;14;49;18.79;44.839;150.381;11.8;5.1;147.7;C;65;4.6;A;;mw;;D;;;;;;;;;;;;;;;;;;888024;isc-gem
1956;3;3;0;5;34.56;-15.131;-173.643;9.8;6.1;138.7;B;35;6;A;6.46;mw;0.72;D;p;;;;;;;;;;;;;;;;;888026;isc-gem
1956;3;10;19;33;15.56;-24.544;-175.583;18.5;10.6;149;B;15;10.9;C;5.79;mw;0.73;D;p;;;;;;;;;;;;;;;;;888053;isc-gem
1956;3;16;19;32;43.27;33.776;35.575;7.7;5.9;31.6;A;15;11.8;C;5.32;mw;0.2;D;p;;;;;;;;;;;;;;;;;888079;isc-gem
1956;3;17;11;42;29.43;40.026;141.301;5.2;3;104.8;B;93.8;5.2;A;;mw;;D;;;;;;;;;;;;;;;;;;888084;isc-gem
1956;3;22;6;34;0.27;-3.33;-78.869;7.1;4.3;71.1;B;86.3;5.4;A;;mw;;D;;;;;;;;;;;;;;;;;;888101;isc-gem
1956;3;26;5;21;20.19;-24.495;-67.87;11.1;8.7;91.4;C;125.8;5.2;A;;mw;;D;;;;;;;;;;;;;;;;;;888113;isc-gem
1956;3;28;22;5;23.11;29.846;137.657;11.6;7.2;166.2;C;519.9;6.8;A;;mw;;D;;;;;;;;;;;;;;;;;;888120;isc-gem
1956;3;30;18;43;41.82;39.204;144.197;11.6;8.6;149.4;C;15;23.9;C;;mw;;D;;;;;;;;;;;;;;;;;;888125;isc-gem
1956;4;6;7;11;38.67;36.361;70.765;4.5;3.4;24;A;214.2;6.2;A;;mw;;D;;;;;;;;;;;;;;;;;;888142;isc-gem
1956;4;7;18;1;59.8;-31.909;179.851;14.4;8.6;126.7;B;346.9;5.4;A;;mw;;D;;;;;;;;;;;;;;;;;;888146;isc-gem
1956;4;10;13;16;8.27;-2.792;102.197;6.1;4;41.9;B;129.8;5.3;A;;mw;;D;;;;;;;;;;;;;;;;;;888155;isc-gem
1956;4;11;17;34;19.91;-35.593;53.846;23.1;13;59.4;B;15;12.1;C;;mw;;D;;;;;;;;;;;;;;;;;;888159;isc-gem
1956;4;12;5;5;13.41;-25.791;-70.097;13.2;6.4;67.1;C;59.5;5.3;A;;mw;;D;;;;;;;;;;;;;;;;;;888160;isc-gem
1956;4;13;4;38;51.78;-23.384;-66.384;21.3;8.4;55.7;C;245;14.2;C;;mw;;D;;;;;;;;;;;;;;;;;;888162;isc-gem
1956;4;16;1;42;33.48;54.75;161.959;9.6;6.5;115.3;B;35;4;A;;mw;;D;;;;;;;;;;;;;;;;;;888167;isc-gem
1956;4;16;10;46;54.91;-3.305;101.956;19.3;9.1;34.7;B;85;17.6;C;;mw;;D;;;;;;;;;;;;;;;;;;888169;isc-gem
1956;4;17;12;16;17.27;30.753;138.097;21.9;13.5;152.8;C;425;33.2;C;;mw;;D;;;;;;;;;;;;;;;;;;888170;isc-gem
1956;4;20;15;15;53.85;-7.082;129.053;8.9;6.7;57.6;A;65;5.1;A;;mw;;D;;;;;;;;;;;;;;;;;;888178;isc-gem
1956;4;20;16;37;5.12;-11.69;66.47;13.2;10;129.3;B;15;3.6;A;;mw;;D;;;;;;;;;;;;;;;;;;888179;isc-gem
1956;4;29;21;52;34.29;-6.953;51.886;25.9;17.4;128.7;C;15;25;C;;mw;;D;;;;;;;;;;;;;;;;;;888209;isc-gem
1956;5;1;2;42;13.61;-4.619;103.027;8.9;6;40;A;66;6.4;A;;mw;;D;;;;;;;;;;;;;;;;;;888211;isc-gem
1956;5;2;6;34;21.11;28.144;139.971;11.1;8.4;159.1;C;460;6.5;A;;mw;;D;;;;;;;;;;;;;;;;;;888212;isc-gem
1956;5;5;12;39;16.86;-28.531;-69.881;13.2;6.3;77.4;B;95.3;6;A;;mw;;D;;;;;;;;;;;;;;;;;;888221;isc-gem
1956;5;7;8;16;54.31;13.851;-90.524;12.3;7.2;42;B;85;5.1;A;;mw;;D;;;;;;;;;;;;;;;;;;888229;isc-gem
1956;5;8;20;50;4.82;27.732;53.098;14.5;8.6;7.4;B;15;7;C;;mw;;D;;;;;;;;;;;;;;;;;;888236;isc-gem
1956;5;10;18;12;3.97;79.452;2.566;17;10.6;48.6;B;15;25;C;;mw;;D;;;;;;;;;;;;;;;;;;888240;isc-gem
1956;5;12;9;44;45;33.5;138.902;10;4.3;154.9;C;225;11.9;C;;mw;;D;;;;;;;;;;;;;;;;;;888244;isc-gem
1956;5;13;14;34;2.61;85.24;91.158;13.7;10.9;119.9;A;15;25;C;;mw;;D;;;;;;;;;;;;;;;;;;888250;isc-gem
1956;5;15;8;13;3.53;-13.72;-76.511;16.4;9.2;41.9;C;73.4;5.5;A;;mw;;D;;;;;;;;;;;;;;;;;;888251;isc-gem
1956;5;15;18;34;17.9;37.241;20.745;6.8;5.2;4.3;A;35;5.3;C;5.42;mw;0.32;D;p;;;;;;;;;;;;;;;;;888253;isc-gem
1956;5;17;5;59;58.33;-16.941;-73.442;11.2;6.3;63.8;B;35;3.9;A;;mw;;D;;;;;;;;;;;;;;;;;;888257;isc-gem
1956;5;21;0;29;45.46;-20.742;-69.146;11.7;7.3;94;B;108.1;5.4;A;;mw;;D;;;;;;;;;;;;;;;;;;888275;isc-gem
1956;5;22;13;36;14.98;-3.902;152.573;7.5;5;71.5;A;506;7.9;A;;mw;;D;;;;;;;;;;;;;;;;;;888279;isc-gem
1956;5;26;18;40;0.41;44.002;11.668;3.9;3.1;154.6;A;15;5.6;B;5.15;mw;0.21;D;p;;;;;;;;;;;;;;;;;888292;isc-gem
1956;5;26;20;21;26.43;-18.986;-178.263;6.4;4.7;141.2;A;615;7.7;A;;mw;;D;;;;;;;;;;;;;;;;;;888293;isc-gem
1956;5;27;16;56;36.78;-6.936;128.915;12.5;8.6;45.7;A;35;32.6;C;;mw;;D;;;;;;;;;;;;;;;;;;888297;isc-gem
1956;5;28;13;23;23.74;0.504;121.512;7.3;6;54.4;A;98.4;5.4;A;;mw;;D;;;;;;;;;;;;;;;;;;888300;isc-gem
1956;5;29;6;29;20.86;-4.964;103.261;31.9;9.8;29.3;C;66.4;5.4;A;;mw;;D;;;;;;;;;;;;;;;;;;888301;isc-gem
1956;5;30;15;42;2.99;-22.721;-178.497;13;7.4;128.2;B;360.1;6.3;A;;mw;;D;;;;;;;;;;;;;;;;;;888306;isc-gem
1956;6;5;5;29;53.75;-8.253;111.415;17.5;9.1;15.2;B;60;19.2;C;;mw;;D;;;;;;;;;;;;;;;;;;888328;isc-gem
1956;6;8;13;53;9.39;-29.841;-71.399;13.3;6.7;74.3;B;72.1;6.1;A;;mw;;D;;;;;;;;;;;;;;;;;;888338;isc-gem
1956;6;11;1;11;26.94;34.242;26.247;8;6.1;14.9;B;15;11.4;C;5.31;mw;0.24;D;p;;;;;;;;;;;;;;;;;888355;isc-gem
1956;6;14;12;12;24.3;44.752;150.54;14.5;7.2;153.8;C;35;3.8;A;;mw;;D;;;;;;;;;;;;;;;;;;888366;isc-gem
1956;6;17;3;1;34.93;-32.249;-179.128;12.5;7.9;139;B;190;5;A;;mw;;D;;;;;;;;;;;;;;;;;;888376;isc-gem
1956;6;24;12;55;1.57;-39.774;37.129;13.2;11.8;30.3;C;15;3.9;A;;mw;;D;;;;;;;;;;;;;;;;;;888387;isc-gem
1956;6;26;0;0;14.6;-18.212;169.708;38.2;11.2;139.4;C;25;25;C;;mw;;D;;;;;;;;;;;;;;;;;;888393;isc-gem
1956;6;28;17;42;34.29;44.024;18.777;3.9;2.7;152;A;15;9.2;C;5.28;mw;0.31;D;p;;;;;;;;;;;;;;;;;888404;isc-gem
1956;6;29;2;18;36.62;28.409;57.323;14.4;9.4;9;B;20;15.9;C;;mw;;D;;;;;;;;;;;;;;;;;;888409;isc-gem
1956;6;29;4;9;54.84;37.276;139.382;2.3;1.9;119.2;A;15;6;B;;mw;;D;;;;;;;;;;;;;;;;;;888411;isc-gem
1956;6;30;14;16;57.82;-24.229;-67.344;13.2;9.3;101.3;B;176;5.4;A;;mw;;D;;;;;;;;;;;;;;;;;;888419;isc-gem
1956;7;3;23;26;17.58;36.537;71.204;5.3;4.3;41.4;A;215.7;6.1;A;;mw;;D;;;;;;;;;;;;;;;;;;888425;isc-gem
1956;7;4;0;39;57.09;-18.743;-177.974;12.6;7.2;137.2;B;446.7;6.7;A;;mw;;D;;;;;;;;;;;;;;;;;;888426;isc-gem
1956;7;4;11;8;34;-32.024;-71.539;13.1;7.6;63.8;B;61.2;6;A;;mw;;D;;;;;;;;;;;;;;;;;;888430;isc-gem
1956;7;9;3;24;17.38;36.474;25.273;12.3;8.6;46.4;A;100;5.5;C;;mw;;D;;;;;;;;;;;;;;;;;;888446;isc-gem
1956;7;9;6;19;10.06;36.593;25.861;9.7;6.4;40.9;A;15;9.7;C;;mw;;D;;;;;;;;;;;;;;;;;;888450;isc-gem
1956;7;9;21;28;42.85;36.227;25.866;10.9;7.7;27.6;C;15;70.8;C;5.25;mw;0.2;D;p;;;;;;;;;;;;;;;;;888460;isc-gem
1956;7;12;15;1;30.47;22.654;94.05;7.1;4.8;170.2;A;90;6.3;A;;mw;;D;;;;;;;;;;;;;;;;;;888470;isc-gem
1956;7;13;13;36;5.21;-27.319;-69.877;13.1;6.6;72.7;B;83.3;4.7;A;;mw;;D;;;;;;;;;;;;;;;;;;888472;isc-gem
1956;7;15;12;52;22.91;28.078;139.612;7.2;6.7;7.1;A;490;6.6;A;;mw;;D;;;;;;;;;;;;;;;;;;888479;isc-gem
1956;7;17;15;19;42.64;40.803;-27.2;10.7;8.8;152.4;A;15;25;C;;mw;;D;;;;;;;;;;;;;;;;;;888490;isc-gem
1956;7;18;6;19;37.13;-4.945;130.264;6;4.3;65.7;A;136.8;5.4;A;;mw;;D;;;;;;;;;;;;;;;;;;888493;isc-gem
1956;7;22;3;29;0.28;36.617;26.497;9;6;42.1;A;15;25;C;5.37;mw;0.2;D;p;;;;;;;;;;;;;;;;;888507;isc-gem
1956;7;22;9;25;12.55;-19.321;-69.343;9.9;6.7;85.4;A;96.8;5.2;A;;mw;;D;;;;;;;;;;;;;;;;;;888508;isc-gem
1956;7;24;13;0;17.48;30.489;138.658;4.4;3.6;131.4;A;430;6.3;A;;mw;;D;;;;;;;;;;;;;;;;;;888515;isc-gem
1956;8;1;6;44;6.41;-28.182;-71.973;42;25.7;93.7;C;15;25;C;;mw;;D;;;;;;;;;;;;;;;;;;888545;isc-gem
1956;8;1;20;28;32.49;19.239;-71.132;10.3;6.6;76.8;B;15;25;C;;mw;;D;;;;;;;;;;;;;;;;;;888549;isc-gem
1956;8;2;7;11;17.96;4.966;-76.239;10;6.5;39.1;B;100.6;5.4;A;;mw;;D;;;;;;;;;;;;;;;;;;888550;isc-gem
1956;8;2;7;18;16.37;43.189;146.382;4.9;3;138.1;B;50;5;A;;mw;;D;;;;;;;;;;;;;;;;;;888551;isc-gem
1956;8;9;17;0;56.97;10.78;-86.257;19.3;7.6;36.8;C;35;26.4;C;;mw;;D;;;;;;;;;;;;;;;;;;888569;isc-gem
1956;8;9;23;0;50.05;-15.988;-174.938;7.3;5.4;145.6;A;288.2;6.3;A;;mw;;D;;;;;;;;;;;;;;;;;;888571;isc-gem
1956;8;12;0;25;48.37;-19.674;-175.694;13.5;7.2;136.3;B;227.1;6.3;A;;mw;;D;;;;;;;;;;;;;;;;;;888576;isc-gem
1956;8;15;5;20;42.02;-0.192;101.433;7.1;4.9;46.6;A;297.3;6.3;A;;mw;;D;;;;;;;;;;;;;;;;;;888587;isc-gem
1956;8;15;10;51;28.01;-0.156;122.838;5.4;4.7;64.2;A;170;6.1;A;;mw;;D;;;;;;;;;;;;;;;;;;888589;isc-gem
1956;8;16;2;9;39.85;36.734;-8.561;7.4;5.5;12.7;A;15;30;C;5.29;mw;0.2;D;p;;;;;;;;;;;;;;;;;888596;isc-gem
1956;8;19;5;17;37.01;-24.307;-177.607;14;9.3;124.1;B;95;5.1;A;;mw;;D;;;;;;;;;;;;;;;;;;888607;isc-gem
1956;9;7;3;54;19.98;-18.692;-175.43;23.8;10.2;136.6;B;252.8;5.5;A;;mw;;D;;;;;;;;;;;;;;;;;;888665;isc-gem
1956;9;8;18;8;13.72;76.803;8.156;10.5;7.5;54.1;A;15;25;C;5.08;mw;0.23;D;p;;;;;;;;;;;;;;;;;888668;isc-gem
1956;9;14;6;16;59.02;14.904;-94.229;8.5;5;23.7;C;20;15.7;C;;mw;;D;;;;;;;;;;;;;;;;;;888689;isc-gem
1956;9;15;7;39;8.73;-20.529;-69.058;9.4;5.3;76.5;B;94.8;5;A;;mw;;D;;;;;;;;;;;;;;;;;;888692;isc-gem
1956;9;17;20;18;52.45;4.01;95.162;13.3;8.6;8.2;B;50;5.1;A;;mw;;D;;;;;;;;;;;;;;;;;;888703;isc-gem
