event_id;Agency;year;month;day;hour;minute;second;latitude;longitude;depth;magnitude;magType;catalog
sara_pre1964_002319;CERES995;1962;9;29;7;58;20;-17.1;-70.5;33;6.52;Mw;sara
sara_pre1964_002320;ISCGE013;1962;9;29;15;17;49.07;-27.089;-63.311;573;6.42;Mw;sara
sara_pre1964_002321;CERES995;1962;10;4;22;47;46.3;4.2;-75.8;166;5.09;Mw;sara
sara_pre1964_002322;CERES995;1962;10;4;22;47;46.3;4.2;-75.8;166;5.09;Mw;sara
sara_pre1964_002323;CERES995;1962;10;10;20;53;34.5;-34.9;-70.1;137;6.3;Mw;sara
sara_pre1964_002324;CERES995;1962;10;11;5;41;10;-6.5;-81;33;6.3;Mw;sara
sara_pre1964_002325;CERES995;1962;10;20;6;33;29;-17.2;-69.7;153;5.2;Mw;sara
sara_pre1964_002326;CERES995;1962;10;29;10;38;30.01;11.084;-62.002;52;4.88;Mw;sara
sara_pre1964_002327;ISCGE013;1962;11;4;22;53;35.79;-43.271;-75.762;20;6.07;Mw;sara
sara_pre1964_002328;CERES995;1962;11;6;12;23;22.7;-4;-79.8;84;6.22;Mw;sara
sara_pre1964_002329;CERES995;1962;11;8;20;33;42;7;-73.5;;5.2;Mw;sara
sara_pre1964_002330;CERES995;1962;11;11;3;52;19.4;-1.2;-78.8;59;6.61;Mw;sara
sara_pre1964_002331;ISCGE013;1962;11;11;22;14;19.95;-43.198;-75.773;20;6.1;Mw;sara
sara_pre1964_002332;CERES995;1962;11;15;4;7;29.9;7.1;-73.2;40;4.89;Mw;sara
sara_pre1964_002333;ISCGE013;1962;11;15;23;25;17.12;-8.835;-80.135;35;6.1;Mw;sara
sara_pre1964_002334;BEAAL010;1962;11;16;;;;-1.16;-78.65;;5.9;Mw;sara
sara_pre1964_002335;CERES995;1962;11;24;7;31;45.25;10.693;-62.681;11;5.71;Mw;sara
sara_pre1964_002336;CERES995;1962;12;4;7;23;4.2;-21.8;-65.6;300;5.28;Mw;sara
sara_pre1964_002337;CERES995;1962;12;8;18;0;39.1;-23.7;-69.1;84;6.91;Mw;sara
sara_pre1964_002338;ISCGE013;1962;12;8;21;27;22.37;-25.802;-63.21;588.7;7.15;Mw;sara
sara_pre1964_002339;FUN014;1962;12;21;0;43;55;11.1;-61.4;80;5.55;Mw;sara
sara_pre1964_002340;SGC014;1962;12;21;21;27;51.3;-1.04;-80.921;25;5.96;Mw;sara
sara_pre1964_002341;CERES995;1962;12;24;17;43;5;-8.4;-78.7;80;5.03;Mw;sara
sara_pre1964_002342;CERES995;1962;12;28;8;6;51;9.87;-61.19;59;6.16;Mw;sara
sara_pre1964_002343;ISCGE013;1962;12;29;10;41;7.12;-20.105;-69.927;50;6.2;Mw;sara
sara_pre1964_002344;CERES995;1963;1;1;4;5;27.5;6.9;-73.1;150;5.35;Mw;sara
sara_pre1964_002345;CERES995;1963;1;1;12;50;25.6;6.9;-73;33;4.88;Mw;sara
sara_pre1964_002346;CERES995;1963;1;4;21;17;10;6.9;-73.1;160;5.02;Mw;sara
sara_pre1964_002347;CERES995;1963;1;4;21;17;10;6.9;-73.1;160;5.02;Mw;sara
sara_pre1964_002348;ISCGE013;1963;1;11;12;12;17.96;-45.023;-75.852;20;5.96;Mw;sara
sara_pre1964_002349;CERES995;1963;1;12;3;40;33.1;4.7;-76.7;84;5.96;Mw;sara
sara_pre1964_002350;CERES995;1963;1;16;3;52;56.1;7.5;-74.5;33;4.89;Mw;sara
sara_pre1964_002351;CERES995;1963;1;16;15;9;11.4;-23.9;-67.7;109;5.02;Mw;sara
sara_pre1964_002352;CERES995;1963;1;16;20;20;51;-3.9;-76.8;102;5.96;Mw;sara
sara_pre1964_002353;CERES995;1963;1;17;19;30;59;-8.3;-75.1;124;5.71;Mw;sara
sara_pre1964_002354;CERES995;1963;1;24;2;52;9;8.35;-60.93;52;4.82;Mw;sara
sara_pre1964_002355;ISCGE013;1963;2;5;20;39;21.62;-38.437;-73.443;25;6.4;Mw;sara
sara_pre1964_002356;ISCGE013;1963;2;6;1;21;30.2;-38.459;-73.465;25;6.05;Mw;sara
sara_pre1964_002357;CERES995;1963;2;6;21;43;24;-28.3;-70.9;12;5.28;Mw;sara
sara_pre1964_002358;FUN014;1963;2;14;8;50;32;9.8;-62.8;;5.49;Mw;sara
sara_pre1964_002359;CERES995;1963;2;16;21;32;22;-8.5;-80.1;33;5.11;Mw;sara
sara_pre1964_002360;SGC014;1963;2;20;14;51;15.8;6.8;-73.3;127;5.35;Mw;sara
sara_pre1964_002361;CERES995;1963;2;23;7;2;37.9;-44.8;-76;33;5.2;Mw;sara
sara_pre1964_002362;CERES995;1963;2;24;5;38;19;-15.1;-72.5;97;5.28;Mw;sara
sara_pre1964_002363;CERES995;1963;2;25;8;8;18.5;-28.1;-65.6;20;5.54;Mw;sara
sara_pre1964_002364;CERES995;1963;2;26;23;23;17.3;-38.5;-70.4;61;5.11;Mw;sara
sara_pre1964_002365;CERES995;1963;2;27;11;0;42;-15.1;-73.6;105;5.45;Mw;sara
sara_pre1964_002366;SGC014;1963;3;2;19;41;55.1;6.8;-73;165;5.35;Mw;sara
sara_pre1964_002367;ISCGE013;1963;3;4;15;43;3.43;-4.585;-81.774;15;6.07;Mw;sara
sara_pre1964_002368;CERES995;1963;3;4;18;31;51;-15.8;-75.3;40;5.2;Mw;sara
sara_pre1964_002369;CERES995;1963;3;5;1;47;28;9.9;-71.1;0;5.79;Mw;sara
sara_pre1964_002370;ISCGE013;1963;3;5;7;5;1.34;-4.695;-81.541;15;5.94;Mw;sara
sara_pre1964_002371;ISCGE013;1963;3;7;12;16;28.57;-44.267;-76.223;19.2;6.19;Mw;sara
sara_pre1964_002372;ISCGE013;1963;3;10;10;51;49.4;-30.038;-71.612;50;5.6;Mw;sara
sara_pre1964_002373;SGC014;1963;3;11;11;30;15.7;5.1;-76.5;88;5.42;Mw;sara
sara_pre1964_002374;OSC013;1963;3;27;3;38;6;-21.1;-67.5;234;5.54;Mw;sara
sara_pre1964_002375;SGC014;1963;3;27;12;31;51.9;6.8;-73;176;5.09;Mw;sara
sara_pre1964_002376;SGC014;1963;3;27;13;15;35.1;6.8;-73.1;165;5.09;Mw;sara
sara_pre1964_002377;SGC014;1963;3;30;9;23;13.9;-1.5;-77.7;154;5.09;Mw;sara
sara_pre1964_002378;CERES995;1963;3;30;;;;-5.69;-36.24;;4.69;Mw;sara
sara_pre1964_002379;CERES995;1963;3;31;4;45;59;-6.6;-81.2;31;5.45;Mw;sara
sara_pre1964_002380;CERES995;1963;3;31;5;51;0;-10.8;-78.5;32;5.71;Mw;sara
sara_pre1964_002381;OSC013;1963;3;31;16;40;50;-21.5;-66.8;234;5.54;Mw;sara
sara_pre1964_002382;SGC014;1963;4;2;0;57;45.4;6.9;-73.1;159;5.49;Mw;sara
sara_pre1964_002383;SGC014;1963;4;4;6;7;21.4;3.9;-75;33;5.35;Mw;sara
sara_pre1964_002384;CERES995;1963;4;8;1;49;19;11.4;-62.6;95;4.94;Mw;sara
sara_pre1964_002385;FUN014;1963;4;9;3;46;56;10.8;-62.6;50;5.35;Mw;sara
sara_pre1964_002386;SGC014;1963;4;10;6;56;33.3;6.9;-73.1;152;5.49;Mw;sara
sara_pre1964_002387;CERES995;1963;4;10;18;32;30.7;-36.4;-72.8;45;5.09;Mw;sara
sara_pre1964_002388;ISCGE013;1963;4;13;2;20;59.7;-6.254;-76.539;119.8;6.5;Mw;sara
sara_pre1964_002389;CERES995;1963;4;13;7;51;43.3;-32;-68.4;33;4.88;Mw;sara
sara_pre1964_002390;CERES995;1963;4;15;5;40;43.4;-23.8;-69;112;5.28;Mw;sara
sara_pre1964_002391;CERES995;1963;4;19;6;20;16.8;-32.7;-72;33;5.11;Mw;sara
sara_pre1964_002392;CERES995;1963;4;20;16;55;53.6;-22.7;-66.2;247;5.11;Mw;sara
sara_pre1964_002393;OSC013;1963;4;24;7;10;13;-20.9;-66.4;164;5.54;Mw;sara
sara_pre1964_002394;CERES995;1963;4;28;21;57;28;-24.2;-68.7;82;5.2;Mw;sara
sara_pre1964_002395;CERES995;1963;4;30;18;43;7;-8.3;-80;9;5.03;Mw;sara
sara_pre1964_002396;OSC013;1963;4;30;23;50;26;-22.2;-66.9;95;5.03;Mw;sara
sara_pre1964_002397;OSC013;1963;4;30;23;50;26;-22.2;-66.9;95;5.03;Mw;sara
sara_pre1964_002398;SGC014;1963;5;2;13;5;26.8;6.7;-72.8;178;5.09;Mw;sara
sara_pre1964_002399;SGC014;1963;5;4;4;41;16;4.2;-74.1;35;5.42;Mw;sara
sara_pre1964_002400;CERES995;1963;5;5;15;17;2.1;-24.8;-69.6;53;5.62;Mw;sara
sara_pre1964_002401;CERES995;1963;5;7;16;23;11.8;-22.1;-68.7;112;5.88;Mw;sara
sara_pre1964_002402;SGC014;1963;5;7;18;0;23.4;12.1;-72.2;58;5.42;Mw;sara
sara_pre1964_002403;CERES995;1963;5;8;13;56;27.4;-58.8;-62.4;35;5.62;Mw;sara
sara_pre1964_002404;FUN014;1963;5;9;12;49;57;11.3;-62.6;50;5.15;Mw;sara
sara_pre1964_002405;CERES995;1963;5;10;13;5;22;-8;-74.4;143;6.81;Mw;sara
sara_pre1964_002406;ISCGE013;1963;5;10;22;22;44.06;-2.188;-77.623;20;6.6;Mw;sara
sara_pre1964_002407;SGC014;1963;5;13;1;32;38.6;6.9;-73.3;145;5.42;Mw;sara
sara_pre1964_002408;CERES995;1963;5;15;2;17;59.3;-45.1;-76.7;33;5.11;Mw;sara
sara_pre1964_002409;SGC014;1963;5;16;1;14;29.8;7.1;-73.1;127;5.35;Mw;sara
sara_pre1964_002410;CERES995;1963;5;17;14;11;5;-14.1;-73.9;94;5.37;Mw;sara
sara_pre1964_002411;CERES995;1963;5;18;4;4;24.9;-29.7;-68.9;28;5.11;Mw;sara
sara_pre1964_002412;CERES995;1963;5;18;5;33;26.7;-29.7;-68.6;42;5.37;Mw;sara
sara_pre1964_002413;ISCGE013;1963;5;19;1;3;5.99;-46.525;-75.302;20;6.4;Mw;sara
sara_pre1964_002414;CERES995;1963;5;19;23;31;25.3;-17.7;-69.4;137;6.39;Mw;sara
sara_pre1964_002415;SGC014;1963;5;20;13;22;8.9;1.1;-77.6;148;5.35;Mw;sara
sara_pre1964_002416;CERES995;1963;5;23;3;57;43.8;-1.6;-80.8;90;5.03;Mw;sara
sara_pre1964_002417;CERES995;1963;5;23;3;57;43.8;-1.6;-80.8;90;5.03;Mw;sara
sara_pre1964_002418;CERES995;1963;5;25;0;14;38.1;-21;-69.1;113;5.37;Mw;sara
sara_pre1964_002419;CERES995;1963;5;25;1;50;58;-23.6;-66.8;216;4.86;Mw;sara
sara_pre1964_002420;LEYAL009;1963;5;25;7;56;0;-24.2;-66.8;185;5.35;Mw;sara
sara_pre1964_002421;CERES995;1963;5;26;12;43;46;-16.9;-72.4;47;5.03;Mw;sara
sara_pre1964_002422;CERES995;1963;5;26;19;13;39;-5.5;-81.2;33;5.03;Mw;sara
sara_pre1964_002423;SGC014;1963;5;28;8;22;45;6.9;-73;149;5.35;Mw;sara
sara_pre1964_002424;SGC014;1963;5;30;1;56;47.1;6.6;-73;174;5.35;Mw;sara
sara_pre1964_002425;CERES995;1963;5;31;4;39;14.8;-17.9;-68.3;57;5.11;Mw;sara
sara_pre1964_002426;SGC014;1963;6;2;22;26;20.4;8.3;-74.8;34;5.55;Mw;sara
sara_pre1964_002427;SGC014;1963;6;3;11;31;49.9;5.313;-73.057;15;5.96;Mw;sara
sara_pre1964_002428;CERES995;1963;6;3;12;44;3.9;-29.9;-66.8;245;4.82;Mw;sara
sara_pre1964_002429;CERES995;1963;6;7;0;20;51.8;-24.1;-67;180;5.45;Mw;sara
sara_pre1964_002430;SGC014;1963;6;8;12;46;4.2;6.9;-73.2;140;5.49;Mw;sara
sara_pre1964_002431;SGC014;1963;6;11;18;34;30.6;4.9;-77.5;33;5.42;Mw;sara
sara_pre1964_002432;CERES995;1963;6;13;16;59;4.8;-33.5;-72.2;38;5.2;Mw;sara
sara_pre1964_002433;CERES995;1963;6;21;12;13;13;-4.9;-81.2;45;5.45;Mw;sara
sara_pre1964_002434;CERES995;1963;6;22;16;21;29.9;-31;-68.3;129;4.86;Mw;sara
sara_pre1964_002435;SGC014;1963;6;26;14;23;7.8;6.8;-73.1;142;5.49;Mw;sara
sara_pre1964_002436;SGC014;1963;6;30;15;33;53.4;7.4;-72.9;103;5.35;Mw;sara
sara_pre1964_002437;CERES995;1963;7;2;2;52;53;-2.4;-77.8;33;4.94;Mw;sara
sara_pre1964_002438;SGC014;1963;7;4;8;3;47.6;7.5;-76.9;41;5.35;Mw;sara
sara_pre1964_002439;ISCGE013;1963;7;5;5;48;16.37;-11.605;-77.543;61.2;5.77;Mw;sara
sara_pre1964_002440;SGC014;1963;7;8;21;2;56.9;6.8;-73;166;5.35;Mw;sara
sara_pre1964_002441;CERES995;1963;7;9;18;21;39;10.5;-66.9;0;5.11;Mw;sara
sara_pre1964_002442;LEYAL009;1963;7;9;18;56;0;-29.1;-68.1;33;5.09;Mw;sara
sara_pre1964_002443;SGC014;1963;7;11;14;18;29.5;6.8;-72.9;164;5.35;Mw;sara
sara_pre1964_002444;SGC014;1963;7;12;6;43;51.5;7;-73.2;127;5.49;Mw;sara
sara_pre1964_002445;CERES995;1963;7;12;23;37;50.6;3.9;-74.9;40;4.82;Mw;sara
sara_pre1964_002446;ISCGE013;1963;7;14;5;41;47.32;10.413;-62.737;30;5.79;Mw;sara
sara_pre1964_002447;CERES995;1963;7;14;6;40;10.77;10.331;-62.427;46.9;4.94;Mw;sara
sara_pre1964_002448;CERES995;1963;7;14;9;8;32.7;-31.7;-69.1;110;5.96;Mw;sara
sara_pre1964_002449;SGC014;1963;7;15;0;31;50.4;4.4;-77.5;47;5.42;Mw;sara
sara_pre1964_002450;OSC013;1963;7;18;11;15;11;-22.5;-67;258;4.94;Mw;sara
sara_pre1964_002451;CERES995;1963;7;19;4;12;10.3;7.1;-33.6;33;4.56;Mw;sara
sara_pre1964_002452;SGC014;1963;7;25;7;4;23.9;6.707;-72.998;162.3;5.96;Mw;sara
sara_pre1964_002453;CERES995;1963;7;26;23;48;26;-9.7;-78.5;62;5.2;Mw;sara
sara_pre1964_002454;CERES995;1963;7;29;10;36;26.4;-34.1;-70.4;33;5.11;Mw;sara
sara_pre1964_002455;CERES995;1963;7;29;22;55;15.9;10.292;-62.4;61.7;5.02;Mw;sara
sara_pre1964_002456;ISCGE013;1963;8;3;10;21;35.81;7.367;-35.877;15;6.9;Mw;sara
sara_pre1964_002457;CERES995;1963;8;4;12;7;26;-4.25;-81.13;57;5.03;Mw;sara
sara_pre1964_002458;CERES995;1963;8;5;8;46;59;-9.9;-79;31;5.11;Mw;sara
sara_pre1964_002459;CERES995;1963;8;6;9;28;30;-38.1;-72.3;96;5.11;Mw;sara
sara_pre1964_002460;SGC014;1963;8;11;6;30;36.5;-1;-78.9;33;5.35;Mw;sara
sara_pre1964_002461;LEYAL009;1963;8;11;10;3;0;-38.1;-73.1;60;5.29;Mw;sara
sara_pre1964_002462;CERES995;1963;8;12;1;5;34.1;-32.5;-71.1;92;5.03;Mw;sara
sara_pre1964_002463;CERES995;1963;8;14;14;32;36.7;-22.3;-68.7;120;5.37;Mw;sara
sara_pre1964_002464;SGC014;1963;8;15;0;47;5;2.8;-76.1;33;5.42;Mw;sara
sara_pre1964_002465;ISCGE013;1963;8;15;17;25;10.63;-13.866;-69.414;550;7.67;Mw;sara
sara_pre1964_002466;CERES995;1963;8;17;20;56;41.7;-20.3;-67.4;33;4.94;Mw;sara
sara_pre1964_002467;SGC014;1963;8;18;10;18;10;7.5;-74.1;33;5.35;Mw;sara
sara_pre1964_002468;SGC014;1963;8;20;13;19;50.3;4.1;-76.5;59;5.49;Mw;sara
sara_pre1964_002469;SGC014;1963;8;20;20;14;31.4;0;-80.9;64;5.35;Mw;sara
sara_pre1964_002470;SGC014;1963;8;21;5;6;44.5;6.7;-72.8;182;5.35;Mw;sara
sara_pre1964_002471;SGC014;1963;8;22;23;20;21.1;4.3;-76.4;100;5.62;Mw;sara
sara_pre1964_002472;CERES995;1963;8;23;13;35;57.2;-17.3;-67.8;33;4.86;Mw;sara
sara_pre1964_002473;CERES995;1963;8;24;1;41;40.5;-22.4;-68.5;66;5.03;Mw;sara
sara_pre1964_002474;CERES995;1963;8;27;3;23;32.6;-45.9;-75.3;33;5.54;Mw;sara
sara_pre1964_002475;BSB012;1963;8;27;;;;-5.69;-36.24;0;3.72;Mw;sara
sara_pre1964_002476;SGC014;1963;8;29;4;0;18.1;6.7;-72.9;170;5.35;Mw;sara
sara_pre1964_002477;ISCGE013;1963;8;29;15;30;35.45;-7.095;-81.427;25;6.6;Mw;sara
sara_pre1964_002478;CERES995;1963;8;30;0;43;19;-23.3;-66.3;239;4.94;Mw;sara
sara_pre1964_002479;CERES995;1963;9;2;13;2;7;-18.2;-62.6;33;4.86;Mw;sara
sara_pre1964_002480;SGC014;1963;9;3;18;37;42.6;6.9;-73.1;143;5.42;Mw;sara
sara_pre1964_002481;BSB012;1963;9;3;;;     ;-5.69;-36.24;0;3.72;Mw;sara
sara_pre1964_002482;ECU014;1963;9;6;13;57;42.5;2.2;-83.2;33;5.11;Mw;sara
sara_pre1964_002483;CERES995;1963;9;12;2;28;53.2;-22;-67.6;160;4.86;Mw;sara
sara_pre1964_002484;CERES995;1963;9;17;2;22;49;-15.3;-72.6;143;5.09;Mw;sara
sara_pre1964_002485;ISCGE013;1963;9;17;5;54;37.37;-10.678;-78.055;68;6;Mw;sara
sara_pre1964_002486;SGC014;1963;9;17;7;34;38.7;-1.5;-77.9;178;5.35;Mw;sara
sara_pre1964_002487;CERES995;1963;9;20;2;21;29;-17.4;-69.6;154;5.11;Mw;sara
sara_pre1964_002488;CERES995;1963;9;20;4;0;36;-11.3;-77.6;33;5.37;Mw;sara
sara_pre1964_002489;CERES995;1963;9;20;7;25;11.8;-21.5;-68.3;125;5.03;Mw;sara
sara_pre1964_002490;OSC013;1963;9;20;14;41;22;-21.5;-68;155;5.11;Mw;sara
sara_pre1964_002491;OSC013;1963;9;20;22;11;32;-17.8;-68.8;171;5.37;Mw;sara
sara_pre1964_002492;CERES995;1963;9;24;8;30;1.6;-28.6;-68.4;94;5.2;Mw;sara
sara_pre1964_002493;ISCGE013;1963;9;24;16;30;18.5;-10.648;-78.089;64.1;6.9;Mw;sara
sara_pre1964_002494;CERES995;1963;9;27;10;4;4.84;10.834;-62.293;17;5.02;Mw;sara
sara_pre1964_002495;SGC014;1963;9;29;21;58;22.8;6.9;-73;157;5.35;Mw;sara
sara_pre1964_002496;SGC014;1963;9;30;3;46;51.3;7.3;-76.9;33;5.49;Mw;sara
sara_pre1964_002497;SGC014;1963;9;30;12;16;9.1;7.2;-73.6;116;5.35;Mw;sara
sara_pre1964_002498;SGC014;1963;10;1;2;43;27.1;6.8;-73.1;132;5.49;Mw;sara
sara_pre1964_002499;BSB012;1963;10;2;;;     ;-5.69;-36.24;0;2.87;Mw;sara
sara_pre1964_002500;CERES995;1963;10;3;5;27;55.82;9.774;-62.312;86.9;4.95;Mw;sara
sara_pre1964_002501;CERES995;1963;10;6;12;10;47;-9;-75;82;5.37;Mw;sara
sara_pre1964_002502;LEYAL009;1963;10;6;17;15;0;-33.9;-70;101;5.35;Mw;sara
sara_pre1964_002503;CERES995;1963;10;7;12;43;53;-12.9;-76.8;69;5.62;Mw;sara
sara_pre1964_002504;CERES995;1963;10;8;6;25;7.9;-6.6;-71.6;557;3.72;Mw;sara
sara_pre1964_002505;ECU014;1963;10;14;5;39;17.1;-2.3;-77.6;33;5.03;Mw;sara
sara_pre1964_002506;CERES995;1963;10;17;2;11;35.3;-21.5;-63.4;33;4.86;Mw;sara
sara_pre1964_002507;CERES995;1963;10;20;0;22;53.3;-37.7;-73.2;35;5.28;Mw;sara
sara_pre1964_002508;CERES995;1963;10;23;4;24;6.2;-31.4;-68.7;110;5.03;Mw;sara
sara_pre1964_002509;CERES995;1963;10;23;4;24;6.2;-31.4;-68.7;110;5.03;Mw;sara
sara_pre1964_002510;SGC014;1963;10;24;6;44;18.5;4.3;-78.4;38;5.62;Mw;sara
sara_pre1964_002511;SGC014;1963;10;24;7;24;3.1;4.4;-78.5;33;5.42;Mw;sara
sara_pre1964_002512;SGC014;1963;10;27;12;2;57.6;5.6;-79.4;32;5.35;Mw;sara
sara_pre1964_002513;CERES995;1963;10;28;2;50;30;-13.6;-76.9;38;5.2;Mw;sara
sara_pre1964_002514;CERES995;1963;10;29;15;49;10.3;-24.8;-68.6;67;5.28;Mw;sara
sara_pre1964_002515;CERES995;1963;10;30;1;17;34;-4.92;-78.7;40;5.54;Mw;sara
sara_pre1964_002516;CERES995;1963;11;2;16;7;13;-12.5;-74.7;105;5.11;Mw;sara
sara_pre1964_002517;ISCGE013;1963;11;3;3;10;14.62;-3.546;-77.705;25;6.2;Mw;sara
sara_pre1964_002518;CERES995;1963;11;3;7;38;10;-15.6;-73.3;112;5.11;Mw;sara
sara_pre1964_002519;SGC014;1963;11;4;1;3;13.3;2.3;-79.7;62;5.35;Mw;sara
sara_pre1964_002520;CERES995;1963;11;6;18;33;25;-16.7;-69.7;174;5.03;Mw;sara
sara_pre1964_002521;ISCGE013;1963;11;9;21;15;33.28;-9.127;-71.483;590.7;7.63;Mw;sara
sara_pre1964_002522;ISCGE013;1963;11;10;1;0;40.43;-8.976;-71.171;593.9;6.3;Mw;sara
sara_pre1964_002523;ECU014;1963;11;11;20;18;39.7;4;-82.6;33;5.11;Mw;sara
sara_pre1964_002524;SGC014;1963;11;13;9;1;11;6.915;-73.085;144;5.35;Mw;sara
sara_pre1964_002525;CERES995;1963;11;16;18;6;55;-2.2;-80;59;4.94;Mw;sara
sara_pre1964_002526;ISCGE013;1963;11;17;0;48;5.25;7.646;-37.414;20;6.8;Mw;sara
